season,pos,trb_percent,ast_percent,usg_percent
2013,SG,9.4,10.4,20.4
2013,PF,11.2,6,15.5
2013,SF,5.7,5.7,11
2013,SF,8.5,20.3,18.2
2013,PG,5.9,24.9,20.8
2013,SG,6.7,13.7,22.2
2013,SF,10.3,12.5,27.6
2013,PG,5.8,22.6,18.7
2013,SG,4.3,12.9,18.7
2013,PG,8.7,24.2,15.4
2013,SG,4.6,17.4,19.6
2013,C,15.2,2.5,10.2
2013,PF,15.6,8.3,19
2013,PG,6.2,21.9,13.2
2013,C,15.8,10.5,26.5
2013,PG,8.6,23.5,22.5
2013,SG,5,8.1,11.2
2013,C,17.2,12.5,13.4
2013,PF,8.2,5.8,12.8
2013,PF,14.9,7.4,14.5
2013,PF,17.4,13.4,25.8
2013,C,12.6,8.4,22.7
2013,PG,4.6,11.6,18.8
2013,C,15.7,7.1,17.2
2013,SF,6.6,9.5,23.4
2013,SF,9.6,8.6,12.7
2013,SF,8.2,8.4,13.6
2013,PG,4.6,18,18.1
2013,PG,4.7,17.8,18
2013,SG,6.7,14.6,22.5
2013,C,15.5,4.7,9.1
2013,SG,6,12.8,22.2
2013,SG,7.9,29.7,31.9
2013,SF,8,8.3,20.5
2013,SG,7.5,13,20.7
2013,SF,7.1,6.5,20.2
2013,SF,8.8,8.6,14.6
2013,PG,4.6,34.8,27
2013,PG,4.8,39.8,17
2013,PG,5,43.7,18.1
2013,PG,4.5,34.1,15.4
2013,SF,9.9,8.7,16.4
2013,SF,8.9,15,23.1
2013,PG,5.1,19.4,16.1
2013,C,19,4.5,13
2013,PF,11.3,8.3,22.7
2013,PF,13.1,7.4,15.7
2013,SF,8.5,7.9,13.9
2013,PG,5,15.2,17
2013,PG,5.1,26.8,19.6
2013,C,12.1,11.3,11.5
2013,PG,4.8,29.5,21
2013,PF,8.1,5.7,25.3
2013,C,18.7,15.3,28.1
2013,SG,3.4,14.4,26
2013,SG,6.9,23.5,25.3
2013,SG,6.6,25.5,26.4
2013,SG,7.5,19.4,23.1
2013,SF,7.7,10,15.1
2013,PF,11.6,5.7,17.2
2013,C,8.9,0,23.3
2013,PG,5.8,31.1,26.4
2013,C,19.4,4.5,18.7
2013,SF,7.4,9,16.9
2013,PF,16.8,6.1,21.8
2013,PF,16.7,6.7,17.6
2013,C,16.4,8.8,18.3
2013,PF,17.4,2.4,16.1
2013,PF,13.1,11.3,25.4
2013,SF,10.6,10.1,17.1
2013,SF,10.4,9.6,15.4
2013,SG,8.7,21.6,17.1
2013,SF,7.4,12.5,18.6
2013,SF,9.4,13.2,21.5
2013,SG,6.3,12,24.2
2013,PF,8.6,15,12
2013,PG,6.1,18.3,19.9
2013,PG,5.6,16,21
2013,PG,7.3,23.8,17.3
2013,PG,5.2,35.7,21.7
2013,C,21.2,4.1,17.2
2013,SF,6.4,14.9,17.2
2013,PG,4.6,22.8,9.2
2013,C,19.1,15.5,27.8
2013,SF,8,11.5,17.3
2013,SF,11.8,21.7,29.8
2013,SG,5.8,10.1,16.8
2013,SG,4.5,9.9,15.7
2013,SG,6.7,10.3,17.6
2013,SG,5.5,27.1,26.3
2013,PF,26.7,3.2,11
2013,SG,8.2,19,22.3
2013,C,15.4,2.7,10.7
2013,PF,18.3,5.1,17.7
2013,PF,17.9,6.8,20.6
2013,PG,4.9,27,22.1
2013,SF,11.9,8.9,12.9
2013,PG,3.6,11.7,16.4
2013,PG,3.6,19.5,18.5
2013,SG,3.6,6.6,15.1
2013,SG,3.3,11.7,18.1
2013,SG,4.2,15.9,23.9
2013,SF,8.9,11.2,21.3
2013,SF,5.1,9.2,14.7
2013,SG,5.5,9,14.5
2013,SF,4.1,9.5,15.1
2013,C,15.5,14.4,24.5
2013,C,13.1,19.1,19.2
2013,PF,14,19.9,20.5
2013,SF,10.2,13.6,27.2
2013,SF,9.5,12.4,25.7
2013,SF,11,15.3,29.1
2013,SF,7.3,8.2,16.9
2013,SF,8.8,6.4,11.5
2013,SF,11.3,19.6,23.5
2013,PG,3.8,13.4,14.3
2013,PF,13.6,7.1,18.1
2013,SG,8.3,30.6,25.2
2013,SG,4.8,17.6,27.8
2013,SG,3.6,19.3,29.4
2013,C,15.6,6.5,17.2
2013,SF,6.8,6.9,26.2
2013,C,15.4,9.9,13.1
2013,SG,6.4,9.5,16.6
2013,SF,13.5,7,14
2013,SF,7.3,7.9,21.3
2013,PF,8.3,9.6,22.2
2013,SG,4.9,7.1,16.6
2013,PF,15.2,19.9,25.4
2013,C,21,5.2,18.7
2013,SG,4.4,19.9,25
2013,PF,15.2,4.4,20.6
2013,SG,7.2,25.7,29
2013,SF,9.6,3.9,15.9
2013,SG,4.7,21.7,19.5
2013,SF,12.4,8.8,22.1
2013,PF,13.3,9.6,23.1
2013,PF,17.6,3.8,10.7
2013,C,14.9,13.5,20.9
2013,C,14.2,13.1,9.4
2013,SF,6.3,16.7,22.1
2013,C,14.3,3.9,11.5
2013,SG,6.7,15.6,23.5
2013,SF,8.6,3.2,17.3
2013,PF,19.3,6.3,22.6
2013,C,16.1,8.9,22.5
2013,C,20.7,6.6,19.9
2013,PF,13.6,19,23.4
2013,PG,6,23.4,18.8
2013,SF,6.7,8.3,14
2013,PF,20,4.7,20.2
2013,PG,5.1,27.5,14.7
2013,PG,6.4,36.5,26.6
2013,SG,5.6,16,19.6
2013,C,15.7,15.3,21.8
2013,C,19.1,6.6,22.2
2013,SF,9.9,3.2,20
2013,PF,18.1,4.3,16.3
2013,PF,14.2,2.8,18.1
2013,SG,8.5,22.4,18.8
2013,PF,13.9,9.6,20.5
2013,PG,6.1,32.7,30.2
2013,SG,4.6,6.7,11.3
2013,SG,5.7,29.9,21
2013,PG,9.6,19.3,18.6
2013,SF,8.3,10.7,18.7
2013,PF,13.1,36.4,30.2
2013,PG,4.7,23.7,17.9
2013,PF,12.2,5,18.7
2013,C,16.3,12,25.3
2013,PG,4.1,15.7,12.8
2013,SG,6,9.8,18.7
2013,PG,4.6,29.1,23.7
2013,PF,11.9,8.1,20.2
2013,PF,15.6,8.7,16.1
2013,SF,6.4,3.1,13.1
2013,PF,14.7,7.4,21.7
2013,SF,9.5,10.2,19.3
2013,SG,4.9,16.7,21.7
2013,SG,9.9,12.5,16.4
2013,SF,7.3,5.9,21.4
2013,SF,5.6,6.7,14
2013,SF,6.1,6.1,14.2
2013,SF,4.7,7.6,13.6
2013,SF,7.4,3,15.3
2013,PF,6.8,0,7.2
2013,PF,13.4,8.6,18.1
2013,C,17.6,2.2,15.9
2013,PG,7.7,20.2,16.6
2013,C,15.2,6.6,25.3
2013,C,16.5,5,22.4
2013,SF,12.9,10.1,17.9
2013,SG,9.3,17.8,11.6
2013,SF,10.2,14.4,17.4
2013,SF,8.2,6.9,21.6
2013,PG,6,21.3,22.8
2013,SF,7.4,9.9,14.5
2013,C,17.3,2.6,14.5
2013,SG,4.4,8.2,15.7
2013,SG,3.3,10.6,18.3
2013,SG,5.5,5.8,13.2
2013,PF,14.2,5.6,20
2013,PG,4.4,30.2,22.3
2013,SG,5.8,11.7,15.7
2013,PF,16.8,16.5,23.2
2013,SG,7.7,10.7,14.7
2013,SF,11.1,7.7,16.4
2013,C,12.3,4.3,13.9
2013,PF,9.4,5.7,18.2
2013,PG,4.7,28.8,24.2
2013,PG,5.3,29.4,20.8
2013,PG,6.2,23.2,14.3
2013,PG,6.4,18.1,12.8
2013,PG,6.2,24.6,14.7
2013,C,13.4,6.4,28.6
2013,C,12.9,5.3,20
2013,PF,23.3,11.8,28.9
2013,PG,9.5,34.6,20.3
2013,PG,4.7,21.5,20.8
2013,PG,5.4,26.3,18.5
2013,PG,6.3,26.3,15.8
2013,PG,5.1,26.3,19.7
2013,SF,5.6,11.4,20.2
2013,C,13.1,3.3,17.1
2013,PF,14.5,13.1,19
2013,PG,3.4,29.4,13.6
2013,SF,8,4.8,19.5
2013,C,12.9,2.9,13.7
2013,SG,4.8,7.9,21
2013,SG,6.5,9.5,14.3
2013,SG,4.6,11.8,19.1
2013,PF,13.2,4.7,15.3
2013,PG,2.8,28.7,18.4
2013,SG,2.8,30,18.6
2013,SG,5.6,19.4,20.9
2013,SF,10.4,6.1,16.5
2013,C,14.9,2.7,21.1
2013,SF,12,7.5,8.7
2013,SF,12.4,6.4,8.4
2013,SF,11.5,9.1,8.6
2013,PF,12.4,14.8,13.7
2013,PF,11.3,14.7,12.9
2013,PF,13.4,14.9,14.3
2013,SG,5.7,6.4,16.7
2013,SG,6.1,9.5,15.9
2013,SF,7.4,8.1,23.9
2013,PG,6.2,32.2,17.9
2013,SF,6.7,9.3,9
2013,SF,10.7,16.2,14.4
2013,PF,13.7,14.5,22.4
2013,C,16.7,18.6,24.8
2013,SG,5.6,19.1,19.7
2013,PG,4.6,16.8,16.2
2013,PF,12.3,9.4,19.7
2013,PF,10.3,6.4,18.9
2013,PF,10.8,6.3,18.4
2013,SF,8.9,6.4,20.2
2013,SG,4.9,4.8,18.9
2013,PF,9.8,9.5,22.1
2013,PF,13.5,10.1,21.7
2013,PF,10.7,3.8,13
2013,PG,4.8,32.8,17.8
2013,SG,5.6,13.5,21.7
2013,PG,6,33.3,22.5
2013,PF,11.7,6.1,22.1
2013,C,17.3,17.6,17.2
2013,SF,5.4,3.3,13
2013,PF,12.2,13.5,24.2
2013,PF,17.7,12.4,13.3
2013,C,18.7,7.9,19.5
2013,C,16.2,6.8,21.4
2013,C,17,10.3,14.6
2013,PG,3.9,22.8,23.3
2013,PG,3.3,21,18.3
2013,PG,3.5,25.4,18
2013,PG,4.3,22.5,27.1
2013,PG,4.3,23,22.5
2013,PG,4.1,24.2,24.1
2013,SG,4.6,20.4,18.9
2013,PG,5.3,40.4,27.7
2013,SF,8.3,15.6,18.3
2013,PF,10.8,7.5,17.6
2013,PF,10.3,7,18.6
2013,PF,12,8.6,15.4
2013,PG,6.7,46.5,22.6
2013,SG,6.2,8.9,11.8
2013,C,15.9,4.9,22.5
2013,C,13.7,7.9,10.6
2013,SF,11.2,25.1,27.4
2013,SF,5.5,3.5,14.7
2013,SF,6.3,7.6,13.9
2013,PG,4.9,26.4,18
2013,PG,5,21,14.8
2013,PG,6.6,27.5,11.7
2013,SF,8.1,12.1,16.8
2013,SF,8.3,12.6,18.1
2013,SF,7.8,11.6,15.2
2013,PF,20.9,3.3,16.7
2013,PF,19.3,7.3,23.1
2013,SG,4,20,20.8
2013,SG,4.3,22.7,21.5
2013,SG,3.5,14.8,19.4
2013,SG,7.7,8.6,18.5
2013,SF,20.2,4.8,22.4
2013,SG,4.8,21,18.3
2013,SG,4.6,13.9,16.8
2013,PG,4.4,28.2,21.6
2013,PG,5.1,31.4,25.1
2013,PF,17.1,6.7,19.1
2013,PF,16.9,6.8,18.6
2013,PF,17.7,6.2,20.8
2013,PG,8.8,49.3,21.7
2013,SG,6.9,7.2,19.6
2013,SG,6.6,28.8,17
2013,PG,7.7,38.8,21.2
2013,SF,2.2,14.5,23.9
2013,SF,5.2,14.8,14.5
2013,C,18.6,6.8,16.9
2013,PF,14.1,14.5,23.3
2013,SG,8.2,8.2,11.4
2013,C,11.1,6.1,23.5
2013,SG,5.9,25.5,25.7
2013,SG,8,11.6,15.6
2013,SG,5.4,25.2,20.6
2013,PF,11,6.3,15.7
2013,SF,8.3,5.3,15.8
2013,SG,6.3,22,17.7
2013,C,16.4,3.5,14.7
2013,C,12.7,7,23.4
2013,PF,13.6,20.9,26.7
2013,SG,9.3,14.5,26.5
2013,C,17.4,6.5,25.8
2013,C,19.3,5.5,24.8
2013,C,15.8,7.4,26.6
2013,PF,14.9,10,18.2
2013,SF,3.6,10.4,17.5
2013,SG,7.4,16.2,15.2
2013,SG,6,6.5,11.8
2013,C,12.3,3.9,13.6
2013,PF,12.4,3.6,25.7
2013,SG,5.6,20.3,21
2013,PF,17.5,6.2,14.9
2013,SF,5.7,7,14.9
2013,PG,3.9,36.1,23
2013,PG,4.9,23.9,18.5
2013,PG,4.9,21.9,18.2
2013,PG,5.1,32.5,19.6
2013,SG,5.9,15.5,13.2
2013,SG,4.4,14.9,18
2013,PG,4.4,24.6,23
2013,PF,9.5,9.1,21.1
2013,PF,13.8,6,18.2
2013,SG,5.7,10.1,21.8
2013,PF,17.5,6.9,18.3
2013,SG,6,9,23.1
2013,PG,5.5,34.1,13.1
2013,SF,9.2,4.8,13.2
2013,SG,10.4,8.6,12.8
2013,SF,7.8,17.2,16.3
2013,SF,10.1,19.7,21.2
2013,C,10.3,4.7,12.1
2013,SG,5.3,32.3,19.3
2013,SG,5.8,30.4,18.5
2013,PG,4.8,34.2,20
2013,C,14.9,5,16.9
2013,C,23.2,15.4,18.7
2013,PG,7.5,44.9,23
2013,PF,12.7,8.4,21.9
2013,C,20.2,9.3,19.3
2013,SG,8.9,26.6,29.5
2013,SG,4.9,18.4,26.1
2013,PG,5.7,31.2,25.6
2013,SF,9.1,13.3,14.5
2013,C,16.4,3.5,25.4
2013,PG,6.8,43.9,29.3
2013,PF,9.8,28.7,13
2013,PF,10.4,8.9,21.7
2013,PF,10.6,9,21.7
2013,PG,5.6,17.2,17.2
2013,PG,6.1,31.8,11
2013,SF,7.4,10.7,16.9
2013,PG,8.6,38.4,32.8
2013,PF,12.9,16.8,24.4
2013,C,12.8,4.2,12.1
2013,SG,5.4,12.9,17.4
2013,PG,4.8,37.5,24.4
2013,PF,12.8,4.2,23.5
2013,SG,4.1,20.4,23.6
2013,PG,4.5,33.2,22.3
2013,SF,8.9,6.9,15.1
2013,SF,8.2,19.7,19.1
2013,C,12.6,5.6,19
2013,SF,9.6,13.1,18.7
2013,SG,5.2,9.7,21.2
2013,SG,9.9,9.4,13.2
2013,PF,12.3,8.2,19.8
2013,C,12.5,7.4,15.9
2012,SG,5.5,11.1,19.1
2012,PF,12.9,13.2,27
2012,PF,15.2,8.4,14.5
2012,SG,5.3,11.8,18.6
2012,SG,8.9,8.3,18.4
2012,SG,6.7,4.4,12.9
2012,SF,12.4,7.2,16.2
2012,PF,16.6,3,17.3
2012,SF,4.3,9.5,18.6
2012,C,17.8,1.8,14.8
2012,PF,13.8,5.1,21.2
2012,SF,10.6,21,31.8
2012,C,11.1,1,7.8
2012,PG,5,13.4,17.3
2012,SF,9.5,16.8,18.4
2012,SF,7.1,12.5,15.6
2012,C,20.1,4.8,12.6
2012,PG,4.4,38.9,21.3
2012,PF,14.5,11.5,14.5
2012,SF,10.3,4.8,17.8
2012,SG,5.3,13.3,26.5
2012,SG,4.9,13.3,28
2012,SG,6.3,13.3,23.2
2012,PG,6.1,39,24.3
2012,C,9.8,11.6,28.7
2012,SF,13.3,13.8,16.4
2012,PF,11.5,5.1,19.8
2012,SF,6.2,8,10.7
2012,SF,8.8,7.9,20.5
2012,PG,5.5,30.7,24.6
2012,SF,10.6,7.7,25.3
2012,PG,7.4,22.7,22
2012,SG,5.2,8.9,19.5
2012,SG,3.5,7,11.6
2012,PG,6.1,21.2,11.9
2012,C,13.5,3,5.1
2012,SG,4.9,21,23.4
2012,C,14.5,3.1,13.1
2012,PF,14.8,9.2,21.7
2012,PG,3.8,21,13
2012,PF,13.5,7.3,21.7
2012,SF,6.8,5.1,12.8
2012,C,15.1,13.7,20.6
2012,PF,9.3,6.5,12.8
2012,PF,14.5,5.1,15.6
2012,PF,16.1,11.8,23.8
2012,PF,13.5,9.1,24.2
2012,PG,5.7,23,20.3
2012,PG,5,10.8,17.9
2012,C,13.7,9.2,18.9
2012,SF,6.8,10.6,20
2012,SG,7.9,12.7,15.3
2012,SG,7,14.6,22.9
2012,SF,9.4,8.5,16.8
2012,C,17.3,3.2,17
2012,SG,6.3,8.1,22.8
2012,SG,7.8,23.7,35.7
2012,SF,9.7,9.3,19.5
2012,SG,8.1,9.5,22.5
2012,SF,7.3,6.8,20.4
2012,SF,8.5,6.8,15.9
2012,PF,17.1,3.7,15.7
2012,C,18.7,7.4,23.8
2012,PG,6.5,22.4,24.8
2012,PG,5.2,44.2,16
2012,C,22.8,11.9,12.6
2012,C,23.1,12.4,11.5
2012,C,22.3,10.9,14.6
2012,PF,8.8,8.1,15.9
2012,SF,8.8,6.9,15.8
2012,SG,7.5,15,20.4
2012,SF,9.7,8.4,17.6
2012,PG,5.6,19,17.4
2012,C,17.2,4.3,13
2012,SF,11.1,12,21.2
2012,SF,10.9,10,10.1
2012,PF,12.8,5.2,14.8
2012,PG,4.3,17,21.8
2012,PG,5.6,24.9,17
2012,PF,12,9.3,10
2012,PG,4.2,29.8,18.3
2012,SG,7,2.3,14.7
2012,C,19.8,9.5,29.7
2012,PG,4.3,20.5,26.6
2012,SG,5.4,19.3,28.1
2012,PF,12.8,5.2,13.6
2012,PG,6.8,32.3,24
2012,C,18.3,3.6,16.6
2012,SG,8,15.5,18
2012,PG,5.4,36.2,20.4
2012,PF,16.7,6.5,13.8
2012,PF,13.4,5.9,22.4
2012,SF,9,9.2,21.9
2012,SF,7.5,11.9,15.5
2012,SF,9.2,11.7,19.8
2012,PG,5.1,18,19.4
2012,PG,5.7,20.9,20.1
2012,SG,5.6,10.8,25
2012,PF,11.3,23.8,15.5
2012,PF,11,26.9,17.2
2012,PF,12,16.1,11.2
2012,C,15,11,9
2012,SG,3.5,12.1,15.3
2012,PG,6.3,19.6,24.4
2012,PG,5.6,32.5,21.8
2012,SG,8.4,8.8,17.7
2012,PG,4.8,19.1,11.2
2012,C,18.3,13.5,26.2
2012,SF,7.8,13,19
2012,SF,11.8,17.5,31.3
2012,PG,6.3,16.2,22
2012,SG,7.6,4.6,14.2
2012,SG,5.6,5.5,15.8
2012,SG,5.3,28.6,28.7
2012,SG,5.3,29.3,30.7
2012,SG,5.3,27.3,25
2012,SF,3.9,4.2,16.7
2012,PF,20.9,3.1,8.8
2012,SG,7.3,22.1,23.8
2012,SF,7.8,7.5,14
2012,SF,8.2,7.2,12.8
2012,SF,5.9,8.8,19
2012,PF,19.8,5.5,18.7
2012,PG,4.3,29,22.6
2012,PF,17.7,5,20.7
2012,PG,4.6,33.3,20.8
2012,SG,5.3,15.9,17.8
2012,SG,8.5,14.5,16
2012,PG,4.5,16.7,13.6
2012,PG,4.7,19.2,13.4
2012,PG,4.1,10.1,14.3
2012,PG,5.5,35.7,20.2
2012,PG,3.4,30.2,18.9
2012,PG,6.4,38.3,20.8
2012,SG,8.4,13.7,24.1
2012,PG,5.4,32.7,17.2
2012,C,16.7,4.2,9.3
2012,SG,4.9,14.2,20.7
2012,PG,3.5,15.1,20.4
2012,PF,12.8,8.3,19.3
2012,SG,7.9,27.2,21.1
2012,SF,8.7,13,20.7
2012,SF,6.8,5.8,14.4
2012,C,15.6,17.9,24.9
2012,C,14.3,14.1,19.1
2012,PF,15.6,17.2,22.1
2012,SF,10.1,10.8,25.1
2012,SG,10,10.6,18.7
2012,SG,10.6,13.6,19.3
2012,SG,6.3,13.5,15.3
2012,PF,14.4,5.9,18.6
2012,SG,8.4,30.3,22.7
2012,PF,11.9,2,13.4
2012,SF,8.5,4.1,12.5
2012,C,13.6,16.5,25.7
2012,SG,5.2,16.5,23.3
2012,SG,4.8,19.3,29.4
2012,C,17.6,4.8,20.8
2012,SF,8.4,9.7,25.9
2012,C,20.3,5.5,13.5
2012,SG,8.6,8.3,17.6
2012,PF,9.4,6.8,18
2012,SF,8,8.5,23.6
2012,SG,5.1,7.4,19.5
2012,PF,17.8,16.6,26.6
2012,SG,5.3,21,24.5
2012,PF,11.3,3.5,20.9
2012,SG,7.4,19.3,21.6
2012,PF,15.4,3.3,15
2012,PF,12.9,8.2,24.4
2012,PG,3.7,28.3,19.5
2012,SG,8.7,11.8,20
2012,SG,9.6,12.2,17.1
2012,PF,17.7,4,13.5
2012,C,16.3,17.6,20.3
2012,C,12.4,10.4,9.9
2012,SF,6.6,15.9,17.8
2012,C,15.9,2.6,12.8
2012,SG,7,13.5,23
2012,SG,8.3,7.6,18.7
2012,C,16.6,9.9,21.1
2012,PF,15.2,5.9,18.7
2012,PF,15.1,5,16
2012,PF,15.4,6.9,21.6
2012,C,15.1,12,22.6
2012,C,14.7,11.7,22.5
2012,C,16.5,12.8,23.1
2012,PG,6.7,18.8,17.2
2012,SF,7,12.1,18.6
2012,C,19.5,4.7,17.9
2012,C,19.2,4.7,17.1
2012,SG,4.8,16.3,13.9
2012,PG,5.4,21.6,21.8
2012,C,9,2.7,13.4
2012,C,8.8,2.6,12.9
2012,C,13,11.7,17.9
2012,C,21.9,9.8,26.1
2012,SF,9.2,7.9,20.7
2012,PG,7.8,20.6,28.6
2012,PG,8.3,21.4,28.3
2012,PG,2.5,9.2,14.3
2012,PF,18.3,7.4,19.3
2012,PF,15.9,2.5,15.7
2012,SF,9.6,23.7,17.7
2012,PF,17.6,7,20.1
2012,PG,7,36.5,28.7
2012,PG,6.8,34,23.3
2012,SF,7.6,14.6,21.3
2012,SF,6.4,16.6,22.5
2012,SF,9.3,11.8,19.5
2012,SF,11.3,2.8,14.1
2012,SF,12.6,33.6,32
2012,PF,10.8,11.9,26.2
2012,C,16.2,12.1,25.7
2012,SF,7.2,7.3,15.1
2012,SF,7,6.7,14.6
2012,SF,7.4,8.6,16.1
2012,PF,12,5.4,12.6
2012,PG,4.3,29.9,19
2012,PG,5.3,26.7,25.9
2012,PF,12.5,5.1,18.1
2012,PF,15.4,8.7,14.3
2012,PG,6.1,16.1,19.1
2012,PG,5.9,16.7,19.1
2012,PF,14.2,5.7,19.5
2012,SF,11,13.9,20.2
2012,SG,6.1,19.7,24.9
2012,SF,6.7,6.4,14.3
2012,SF,6.3,9.6,16
2012,SG,4.4,4.2,12.1
2012,PF,11.8,4.9,14.4
2012,C,12.5,5.9,17.8
2012,C,18.1,1.5,11.9
2012,C,15.8,14,26.6
2012,C,18.3,1.4,17.3
2012,SF,6.7,8.2,12.1
2012,PG,8.1,28.4,12.7
2012,SF,11,7.9,23.1
2012,PG,5.9,20.8,21.7
2012,SG,6,11.7,15.3
2012,C,19,2.9,14
2012,PF,12.8,7.1,24
2012,PG,6.2,30.2,21.2
2012,SG,5.2,7.9,17.6
2012,PF,14.6,13.6,26
2012,SG,5.9,19.8,15.3
2012,SF,12.2,6.6,14.5
2012,PF,11.9,7.3,17.6
2012,SF,8.4,5.7,16.5
2012,PG,6.6,41,28.1
2012,SG,6.2,16.6,15
2012,C,7.7,10.2,32.7
2012,C,13.2,3.4,18.9
2012,PF,19,10,28.8
2012,PG,8.2,32.3,22
2012,PG,5.8,25.8,26
2012,PG,6.7,26,16.9
2012,SF,8.1,8.3,27.4
2012,C,14.3,1.7,14.4
2012,SF,13.6,11.5,19
2012,SF,8.4,4.2,17.8
2012,PF,11.5,2.9,13.5
2012,SG,4.9,14.5,24.7
2012,SG,5.6,11,19.4
2012,SG,5.9,8.3,18.7
2012,PF,13.6,4.7,15.8
2012,PG,5.4,24.1,17.1
2012,SG,6.9,16.1,23.9
2012,PF,12.4,4.4,15.1
2012,C,17.7,3.5,20.7
2012,C,18.2,3.9,20.7
2012,C,16.3,2.5,21
2012,SF,10.8,20.8,18
2012,PF,12.4,14,11.8
2012,PF,13.3,10.5,10.5
2012,SG,5.4,5,15.2
2012,SG,5.8,9.6,22.7
2012,C,11.4,5.9,16.8
2012,SG,7.1,36.5,19.8
2012,SG,10.2,8.7,14.9
2012,PF,15.4,12.4,23.2
2012,PG,6.2,25.9,28.4
2012,C,18.3,14,23.6
2012,SF,10.3,6.4,12.3
2012,C,10.6,6,11.8
2012,PF,12.8,8.2,20.4
2012,SG,4.5,6.8,21.6
2012,C,15.2,4.9,17.4
2012,C,12.8,7.5,22.5
2012,PF,11.2,7.9,9.6
2012,PF,10.6,7.4,12.4
2012,PG,5.3,53.1,19.6
2012,SG,5.6,15.1,21.7
2012,PG,6.1,34,21.4
2012,C,18,12.7,15.8
2012,PF,5.9,2,16.2
2012,PF,11.3,12.6,29.2
2012,SF,11.4,12.9,20.1
2012,C,16.2,5.3,17.2
2012,C,10.4,11.1,16.8
2012,C,14,2.7,13
2012,SF,6.7,4.8,18.7
2012,C,16.4,7.4,14
2012,PG,6.4,24.1,21.8
2012,SF,6.1,15.7,14.1
2012,PG,5.1,40.3,27.7
2012,SF,9.6,11.7,16.7
2012,PF,11.2,5.7,17.9
2012,PG,5.8,43.8,24.3
2012,C,15.2,4.6,21.9
2012,C,13.9,6.4,11.1
2012,C,14.1,8.2,15.6
2012,SF,9,24.3,28.1
2012,SG,8.3,4.4,16.5
2012,SF,7.3,4.1,13.2
2012,PG,6,23.9,17.7
2012,PG,6.1,18.7,16.4
2012,SF,8,13.2,20.4
2012,C,17.9,1.9,7.9
2012,SF,11.1,10.9,15.2
2012,PF,13.2,6.6,23.8
2012,PF,17.9,11.2,22.4
2012,SG,5.6,7.1,26.3
2012,SG,4.9,16.2,19.2
2012,SG,7,12,20.2
2012,SF,8.2,7,13
2012,SG,4.5,24,17.8
2012,PG,4.8,31.8,23.6
2012,PG,7.7,52.5,20.7
2012,PG,5.3,40.3,30.5
2012,PG,6.7,37.4,18.7
2012,SF,8.3,7.9,15.4
2012,PG,4.4,26,17.8
2012,SF,5.9,11.1,14.2
2012,C,12.4,4.2,18.4
2012,PF,13.7,7.8,16.7
2012,PF,12,12,24.8
2012,SG,8,7.4,10.6
2012,C,13.4,4.8,18.2
2012,PG,7.1,35.5,21.6
2012,PG,7.2,37.1,22.4
2012,PG,6.9,33.1,20.5
2012,PG,6.3,15.6,18.2
2012,SG,5.7,11.4,23.3
2012,SF,7.8,3.8,11.4
2012,SF,9.2,5,11.5
2012,PF,17.4,9.5,15.6
2012,PG,5.7,26.5,17.6
2012,PG,4.4,32.5,23.9
2012,PG,5.5,25.6,17
2012,PF,12.3,6.8,20.4
2012,PF,15.9,20.6,28.4
2012,SG,8.1,15.2,22
2012,PG,6,18.2,19.8
2012,PF,16.2,6,20.5
2012,C,15.7,9.2,20.7
2012,SF,6.1,6.5,9.4
2012,C,13.6,5.6,10.8
2012,PF,13.7,6.3,25.4
2012,SG,5.2,22.7,23.7
2012,SF,6.6,8.1,17.4
2012,PG,4.3,24.3,19.1
2012,PG,5.7,24.5,22.3
2012,SG,4.2,19.9,23.3
2012,PG,5.6,25.6,19.8
2012,C,13.7,8.7,11.2
2012,PF,11.9,3,13.3
2012,PF,11.3,6,19
2012,PF,14.7,7.5,15.5
2012,SG,5.7,14.2,24.7
2012,SG,3,11.6,13.7
2012,PF,15.5,3.3,19.2
2012,SG,5.8,9.4,23.4
2012,PG,5.1,36.3,17.8
2012,SF,9.6,3.8,12.2
2012,C,14.8,5.1,9.4
2012,C,11.7,12.2,6.9
2012,C,15.7,3.3,10
2012,SF,7,24.1,19.5
2012,SF,12.2,16.9,20.3
2012,C,14,4.5,21.8
2012,SF,10.9,2.9,17.5
2012,C,11,6.4,14
2012,C,10.1,5.5,13.8
2012,C,12.7,8.1,14.3
2012,SG,5.2,32.2,17.7
2012,PG,10.6,26.8,16.1
2012,PG,10.3,26.7,16
2012,C,20.8,9.7,16.9
2012,PG,6,35.7,20
2012,PF,13,6.7,12.7
2012,PF,15.9,6.4,26
2012,C,16.8,6.2,19.6
2012,SG,8.7,27.3,31.3
2012,SG,5.5,11,21.6
2012,SG,7.5,9.4,15.5
2012,PG,7.5,30.2,25.2
2012,C,16.4,6.4,6.6
2012,SF,10.8,13.2,18.6
2012,SF,10.7,12.4,17.8
2012,SF,11,15.1,20.5
2012,PG,7.1,36.9,24.9
2012,PF,7.6,14.8,11.4
2012,PF,6.7,15.5,11.4
2012,PF,10.3,9.3,23.4
2012,C,16.4,4.7,14.4
2012,PG,5.1,27.2,22.8
2012,PG,6.7,28.9,11.5
2012,SF,8.2,5.5,13.6
2012,PG,7.4,29.8,32.7
2012,PF,12.6,13.1,20.9
2012,PG,5.4,22.2,20.4
2012,PF,10.9,8.1,17.8
